There are 32 threads
Mertens at 21373000000000: -923315
Mertens at 21374000000000: -929269
Mertens at 21375000000000: -890092
Mertens at 21376000000000: -867775
Mertens at 21377000000000: -884199
Mertens at 21378000000000: -881137
Mertens at 21379000000000: -916851
Mertens at 21380000000000: -939821
Mertens at 21381000000000: -932738
Mertens at 21382000000000: -917611
Mertens at 21383000000000: -902020
Mertens at 21384000000000: -895088
Mertens at 21385000000000: -908610
Mertens at 21386000000000: -895514
Mertens at 21387000000000: -888684
Mertens at 21388000000000: -912879
Mertens at 21389000000000: -909542
Mertens at 21390000000000: -919931
Mertens at 21391000000000: -911293
Mertens at 21392000000000: -869195
Mertens at 21393000000000: -908739
Mertens at 21394000000000: -888242
Mertens at 21395000000000: -831871
Mertens at 21396000000000: -835061
Mertens at 21397000000000: -874146
Mertens at 21398000000000: -873823
Mertens at 21399000000000: -863843
Mertens at 21400000000000: -855786
Mertens at 21401000000000: -831780
Mertens at 21402000000000: -804429
Mertens at 21403000000000: -831237
Mertens at 21404000000000: -786557
Mertens at 21405000000000: -718429
Mertens at 21406000000000: -697990
Mertens at 21407000000000: -713222
Mertens at 21408000000000: -715932
Mertens at 21409000000000: -715794
Mertens at 21410000000000: -690327
Mertens at 21411000000000: -744985
Mertens at 21412000000000: -712182
Mertens at 21413000000000: -687007
Mertens at 21414000000000: -658368
Mertens at 21415000000000: -666519
Mertens at 21416000000000: -679826
Mertens at 21417000000000: -711780
Mertens at 21418000000000: -651526
Mertens at 21419000000000: -639293
Mertens at 21420000000000: -637195
Mertens at 21421000000000: -598396
Mertens at 21422000000000: -614783
Mertens at 21423000000000: -616102
Mertens at 21424000000000: -597404
Mertens at 21425000000000: -589809
Mertens at 21426000000000: -604380
Mertens at 21427000000000: -624142
Mertens at 21428000000000: -618195
Mertens at 21429000000000: -668883
Mertens at 21430000000000: -699715
Mertens at 21431000000000: -708571
Mertens at 21432000000000: -736475
Mertens at 21433000000000: -705197
Mertens at 21434000000000: -705851
Mertens at 21435000000000: -669119
Mertens at 21436000000000: -661779
Mertens at 21437000000000: -682597
Mertens at 21438000000000: -693282
Mertens at 21439000000000: -702660
Mertens at 21440000000000: -722612
Mertens at 21441000000000: -720050
Mertens at 21442000000000: -732585
Mertens at 21443000000000: -727983
Mertens at 21444000000000: -696583
Mertens at 21445000000000: -687790
Mertens at 21446000000000: -676552
Mertens at 21447000000000: -727607
Mertens at 21448000000000: -721406
Mertens at 21449000000000: -686801
Mertens at 21450000000000: -691117
Mertens at 21451000000000: -710309
Mertens at 21452000000000: -710002
Mertens at 21453000000000: -719845
Mertens at 21454000000000: -728551
Mertens at 21455000000000: -741554
Mertens at 21456000000000: -744871
Mertens at 21457000000000: -776033
Mertens at 21458000000000: -779106
Mertens at 21459000000000: -826264
Mertens at 21460000000000: -828318
Mertens at 21461000000000: -822677
Mertens at 21462000000000: -802697
Mertens at 21463000000000: -785135
Mertens at 21464000000000: -772249
Mertens at 21465000000000: -761121
Mertens at 21466000000000: -746443
Mertens at 21467000000000: -735727
Mertens at 21468000000000: -728537
Mertens at 21469000000000: -741739
Mertens at 21470000000000: -751265
Mertens at 21471000000000: -761803
Mertens at 21472000000000: -756010
Mertens at 21473000000000: -796053
Mertens at 21474000000000: -803377
Mertens at 21475000000000: -783261
Mertens at 21476000000000: -808352
Mertens at 21477000000000: -774013
Mertens at 21478000000000: -788290
Mertens at 21479000000000: -746053
Mertens at 21480000000000: -727024
Mertens at 21481000000000: -703158
Mertens at 21482000000000: -706464
Mertens at 21483000000000: -726479
Mertens at 21484000000000: -757004
Mertens at 21485000000000: -729802
Mertens at 21486000000000: -717393
Mertens at 21487000000000: -730341
Mertens at 21488000000000: -712329
Mertens at 21489000000000: -700963
Mertens at 21490000000000: -688860
Mertens at 21491000000000: -703931
Mertens at 21492000000000: -716617
Mertens at 21493000000000: -726735
Mertens at 21494000000000: -734157
Mertens at 21495000000000: -735526
Mertens at 21496000000000: -759157
Mertens at 21497000000000: -748895
Mertens at 21498000000000: -783393
Mertens at 21499000000000: -791628
Mertens at 21500000000000: -736999
Mertens at 21501000000000: -730264
Mertens at 21502000000000: -735221
Mertens at 21503000000000: -725240
Mertens at 21504000000000: -724974
Mertens at 21505000000000: -740523
Mertens at 21506000000000: -761843
Mertens at 21507000000000: -779238
Mertens at 21508000000000: -743403
Mertens at 21509000000000: -733431
Mertens at 21510000000000: -746923
Mertens at 21511000000000: -746786
Mertens at 21512000000000: -764117
Mertens at 21513000000000: -786786
Mertens at 21514000000000: -816506
Mertens at 21515000000000: -790214
Mertens at 21516000000000: -754977
Mertens at 21517000000000: -739811
Mertens at 21518000000000: -721883
Mertens at 21519000000000: -778991
Mertens at 21520000000000: -761098
Mertens at 21521000000000: -720638
Mertens at 21522000000000: -705995
Mertens at 21523000000000: -676685
Mertens at 21524000000000: -706750
Mertens at 21525000000000: -677694
Mertens at 21526000000000: -692332
Mertens at 21527000000000: -644163
Mertens at 21528000000000: -612920
Mertens at 21529000000000: -642145
Mertens at 21530000000000: -656481
Mertens at 21531000000000: -699262
Mertens at 21532000000000: -661969
Mertens at 21533000000000: -647084
Mertens at 21534000000000: -645130
Mertens at 21535000000000: -654644
Mertens at 21536000000000: -675079
Mertens at 21537000000000: -693051
Mertens at 21538000000000: -662066
Mertens at 21539000000000: -615854
Mertens at 21540000000000: -554721
Mertens at 21541000000000: -546287
Mertens at 21542000000000: -530451
Mertens at 21543000000000: -542080
Mertens at 21544000000000: -534920
Mertens at 21545000000000: -551015
Mertens at 21546000000000: -533414
Mertens at 21547000000000: -527494
Mertens at 21548000000000: -511447
Mertens at 21549000000000: -486463
Mertens at 21550000000000: -485877
Mertens at 21551000000000: -496174
Mertens at 21552000000000: -533642
Mertens at 21553000000000: -522339
Mertens at 21554000000000: -526009
Mertens at 21555000000000: -495477
Mertens at 21556000000000: -511468
Mertens at 21557000000000: -511960
Mertens at 21558000000000: -540231
Mertens at 21559000000000: -535585
Mertens at 21560000000000: -466774
Mertens at 21561000000000: -486512
Mertens at 21562000000000: -486579
Mertens at 21563000000000: -497792
Mertens at 21564000000000: -536249
Mertens at 21565000000000: -511071
Mertens at 21566000000000: -557575
Mertens at 21567000000000: -532702
Mertens at 21568000000000: -537593
Mertens at 21569000000000: -539701
Mertens at 21570000000000: -550685
Mertens at 21571000000000: -573260
Mertens at 21572000000000: -584235
Mertens at 21573000000000: -592238
Mertens at 21574000000000: -620182
Mertens at 21575000000000: -634336
Mertens at 21576000000000: -630616
Mertens at 21577000000000: -627618
Mertens at 21578000000000: -640649
Mertens at 21579000000000: -659763
Mertens at 21580000000000: -670270
Mertens at 21581000000000: -681076
Mertens at 21582000000000: -658980
Mertens at 21583000000000: -650961
Mertens at 21584000000000: -687320
Mertens at 21585000000000: -656888
Mertens at 21586000000000: -656693
Mertens at 21587000000000: -676190
Mertens at 21588000000000: -681023
Mertens at 21589000000000: -674478
Mertens at 21590000000000: -684578
Mertens at 21591000000000: -620305
Mertens at 21592000000000: -610129
Mertens at 21593000000000: -596197
Mertens at 21594000000000: -584893
Mertens at 21595000000000: -562130
Mertens at 21596000000000: -536592
Mertens at 21597000000000: -519205
Mertens at 21598000000000: -495604
Mertens at 21599000000000: -441297
Mertens at 21600000000000: -459822
Mertens at 21601000000000: -465857
Mertens at 21602000000000: -439181
Mertens at 21603000000000: -476926
Mertens at 21604000000000: -489405
Mertens at 21605000000000: -485269
Mertens at 21606000000000: -505724
Mertens at 21607000000000: -459239
Mertens at 21608000000000: -466148
Mertens at 21609000000000: -459563
Mertens at 21610000000000: -479962
Mertens at 21611000000000: -509717
Mertens at 21612000000000: -513505
Mertens at 21613000000000: -495162
Mertens at 21614000000000: -493965
Mertens at 21615000000000: -452301
Mertens at 21616000000000: -445489
Mertens at 21617000000000: -456279
Mertens at 21618000000000: -443224
Mertens at 21619000000000: -441974
Mertens at 21620000000000: -424211
Mertens at 21621000000000: -473981
Mertens at 21622000000000: -434465
Mertens at 21623000000000: -460690
Mertens at 21624000000000: -466696
Mertens at 21625000000000: -474872
Mertens at 21626000000000: -459335
Mertens at 21627000000000: -461389
Mertens at 21628000000000: -468458
Mertens at 21629000000000: -452104
Mertens at 21630000000000: -462030
Mertens at 21631000000000: -457713
Mertens at 21632000000000: -486603
Mertens at 21633000000000: -462570
Mertens at 21634000000000: -461081
Mertens at 21635000000000: -468896
Mertens at 21636000000000: -438042
Mertens at 21637000000000: -440225
Mertens at 21638000000000: -468919
Mertens at 21639000000000: -445861
Mertens at 21640000000000: -437264
Mertens at 21641000000000: -428949
Mertens at 21642000000000: -410943
Mertens at 21643000000000: -434914
Mertens at 21644000000000: -466189
Mertens at 21645000000000: -449159
Mertens at 21646000000000: -469950
Mertens at 21647000000000: -474206
Mertens at 21648000000000: -494862
Mertens at 21649000000000: -459869
Mertens at 21650000000000: -516046
Mertens at 21651000000000: -537339
Mertens at 21652000000000: -495248
Mertens at 21653000000000: -492988
Mertens at 21654000000000: -476387
Mertens at 21655000000000: -487890
Mertens at 21656000000000: -497211
Mertens at 21657000000000: -532482
Mertens at 21658000000000: -500838
Mertens at 21659000000000: -506603
Mertens at 21660000000000: -495120
Mertens at 21661000000000: -481640
Mertens at 21662000000000: -471447
Mertens at 21663000000000: -490251
Mertens at 21664000000000: -508289
Mertens at 21665000000000: -533767
Mertens at 21666000000000: -507302
Mertens at 21667000000000: -518070
Mertens at 21668000000000: -462219
Mertens at 21669000000000: -461374
Mertens at 21670000000000: -454303
Mertens at 21671000000000: -483056
Mertens at 21672000000000: -476611
Mertens at 21673000000000: -462420
Mertens at 21674000000000: -486376
Mertens at 21675000000000: -454982
Mertens at 21676000000000: -464440
Mertens at 21677000000000: -463149
Mertens at 21678000000000: -468839
Mertens at 21679000000000: -503989
Mertens at 21680000000000: -520873
Mertens at 21681000000000: -552424
Mertens at 21682000000000: -506323
Mertens at 21683000000000: -528025
Mertens at 21684000000000: -562039
Mertens at 21685000000000: -527186
Mertens at 21686000000000: -583258
Mertens at 21687000000000: -588136
Mertens at 21688000000000: -609120
Mertens at 21689000000000: -598866
Mertens at 21690000000000: -591647
Mertens at 21691000000000: -566869
Mertens at 21692000000000: -548876
Mertens at 21693000000000: -554102
Mertens at 21694000000000: -538566
Mertens at 21695000000000: -536534
Mertens at 21696000000000: -515133
Mertens at 21697000000000: -508338
Mertens at 21698000000000: -445369
Mertens at 21699000000000: -422805
Mertens at 21700000000000: -413471
Mertens at 21701000000000: -452347
Mertens at 21702000000000: -461143
Mertens at 21703000000000: -443537
Mertens at 21704000000000: -502399
Mertens at 21705000000000: -506131
Mertens at 21706000000000: -490308
Mertens at 21707000000000: -488353
Mertens at 21708000000000: -462972
Mertens at 21709000000000: -488000
Mertens at 21710000000000: -495785
Mertens at 21711000000000: -493034
Mertens at 21712000000000: -479119
Mertens at 21713000000000: -451618
Mertens at 21714000000000: -421602
Mertens at 21715000000000: -405141
Mertens at 21716000000000: -403775
Mertens at 21717000000000: -433463
Mertens at 21718000000000: -444701
Mertens at 21719000000000: -405459
Mertens at 21720000000000: -382668
Mertens at 21721000000000: -353567
Mertens at 21722000000000: -350956
Mertens at 21723000000000: -305251
Mertens at 21724000000000: -287463
Mertens at 21725000000000: -281810
Mertens at 21726000000000: -292477
Mertens at 21727000000000: -254693
Mertens at 21728000000000: -248744
Mertens at 21729000000000: -258317
Mertens at 21730000000000: -223042
Mertens at 21731000000000: -226040
Mertens at 21732000000000: -273233
Mertens at 21733000000000: -282638
Mertens at 21734000000000: -290091
Mertens at 21735000000000: -275486
Mertens at 21736000000000: -234364
Mertens at 21737000000000: -233093
Mertens at 21738000000000: -215519
Mertens at 21739000000000: -220928
Mertens at 21740000000000: -203755
Mertens at 21741000000000: -198062
Mertens at 21742000000000: -142936
Mertens at 21743000000000: -125028
Mertens at 21744000000000: -179415
Mertens at 21745000000000: -219519
Mertens at 21746000000000: -172497
Mertens at 21747000000000: -137187
Mertens at 21748000000000: -134866
Mertens at 21749000000000: -136554
Mertens at 21750000000000: -133285
Mertens at 21751000000000: -144327
Mertens at 21752000000000: -114866
Mertens at 21753000000000: -119552
Mertens at 21754000000000: -87085
Mertens at 21755000000000: -88144
Mertens at 21756000000000: -49019
Mertens at 21757000000000: -7605
Mertens at 21758000000000: 19594
Mertens at 21759000000000: 45932
Mertens at 21760000000000: 4969
Mertens at 21761000000000: 18927
Mertens at 21762000000000: 2469
Mertens at 21763000000000: 29724
Mertens at 21764000000000: 20877
Mertens at 21765000000000: 37740
Mertens at 21766000000000: 5425
Mertens at 21767000000000: 15798
Mertens at 21768000000000: 17170
Mertens at 21769000000000: -12473
Mertens at 21770000000000: -22000
Mertens at 21771000000000: -9607
Mertens at 21772000000000: -14332
Mertens at 21773000000000: -44879
Mertens at 21774000000000: -13450
Mertens at 21775000000000: 16838
Mertens at 21776000000000: 22437
Mertens at 21777000000000: 56564
Mertens at 21778000000000: 99006
Mertens at 21779000000000: 78825
Mertens at 21780000000000: 106992
Mertens at 21781000000000: 138537
Mertens at 21782000000000: 128040
Mertens at 21783000000000: 116308
Mertens at 21784000000000: 95433
Mertens at 21785000000000: 82752
Mertens at 21786000000000: 107611
Mertens at 21787000000000: 100333
Mertens at 21788000000000: 83273
Mertens at 21789000000000: 87458
Mertens at 21790000000000: 82867
Mertens at 21791000000000: 67823
Mertens at 21792000000000: 47707
Mertens at 21793000000000: 102975
Mertens at 21794000000000: 121154
Mertens at 21795000000000: 154370
Mertens at 21796000000000: 165231
Mertens at 21797000000000: 187252
Mertens at 21798000000000: 202344
Mertens at 21799000000000: 171670
Mertens at 21800000000000: 195957
